,Date,JPM,SPY,IC
998,2023-12-19,165.529526,471.847015,0.8265614945774593
999,2023-12-20,163.66246,465.308472,0.825980632896448
1000,2023-12-21,164.595993,469.72049,0.8147332662600744
1001,2023-12-22,164.497726,470.66449,0.829543882308777
1002,2023-12-26,165.470566,472.651886,0.8413362258085177
1003,2023-12-27,166.463043,473.5065,0.8490402422360223
1004,2023-12-28,167.347458,473.685333,0.8562751150140185
1005,2023-12-29,167.150925,472.314026,0.8596106759969215
1006,2024-01-02,169.096588,469.670776,0.8616912402968556
1007,2024-01-03,168.359604,465.835144,0.8741841774900591
1008,2024-01-04,169.476852,464.334625,0.8854158365856435
1009,2024-01-05,170.327148,464.970642,0.893466830608105
1010,2024-01-08,170.079987,471.608521,0.9120345889782442
1011,2024-01-09,168.735321,470.893066,0.9247594885873872
1012,2024-01-10,169.091263,473.556152,0.9317206176303251
1013,2024-01-11,168.379379,473.347504,0.9364207305478558
1014,2024-01-12,167.143463,473.675385,0.9423057318022192
1015,2024-01-16,166.095428,471.936401,0.9442424179384452
1016,2024-01-17,165.205566,469.31308,0.9450567223587371
1017,2024-01-18,165.53186,473.486603,0.9439281016167494
1018,2024-01-19,168.389252,479.38916,0.9410411519628253
1019,2024-01-22,168.191513,480.40274,0.9416732472318132
1020,2024-01-23,167.084152,481.803833,0.9440113962912957
1021,2024-01-24,168.577118,482.330505,0.9448959231384546
1022,2024-01-25,170.989594,484.953857,0.9459603599225931
1023,2024-01-26,170.337051,484.337769,0.9471908966084016
1024,2024-01-29,170.781967,488.173401,0.9472544964207592
1025,2024-01-30,174.282059,487.795837,0.9484409385213811
1026,2024-01-31,172.393585,479.836304,0.9520354499317206
1027,2024-02-01,171.770691,486.116516,0.9648489498021556
1028,2024-02-02,172.759415,491.234039,0.964683453591237
1029,2024-02-05,172.532013,489.445374,0.9635424260092312
1030,2024-02-06,173.125244,490.866364,0.9563506824141907
1031,2024-02-07,173.451508,494.960388,0.9542307436310714
1032,2024-02-08,172.828629,495.179016,0.9511057763230363
1033,2024-02-09,173.036255,498.040863,0.9493760800558818
1034,2024-02-12,173.807449,497.822235,0.9468362810558517
1035,2024-02-13,172.294708,490.965698,0.9470607969295659
1036,2024-02-14,174.044739,495.427429,0.9319198270140606
1037,2024-02-15,177.841446,498.845764,0.9266413964279081
1038,2024-02-16,177.01091,496.361511,0.9244389722960022
1039,2024-02-20,177.703018,493.628845,0.9223547441158622
1040,2024-02-21,178.859833,494.075958,0.9214562469512093
1041,2024-02-22,181.005356,504.301117,0.8871129423564914
1042,2024-02-23,181.914993,504.648926,0.8563371644015829
1043,2024-02-26,181.292084,502.800629,0.8373118856383678
1044,2024-02-27,181.381073,503.734711,0.8104337489652578
1045,2024-02-28,182.300583,503.06897,0.7761311246314592
1046,2024-02-29,183.961624,504.877472,0.7581711328208183
1047,2024-03-01,183.200302,509.617371,0.7483571048203614
1048,2024-03-04,184.574631,509.070862,0.7391777179793063
1049,2024-03-05,186.423553,503.983154,0.7214813843825623
1050,2024-03-06,187.392502,506.536957,0.709702088808521
1051,2024-03-07,185.751221,511.565033,0.7076019431102157
1052,2024-03-08,186.097275,508.494537,0.717183517617592
1053,2024-03-11,186.166473,508.057312,0.7151622311058621
1054,2024-03-12,187.699005,513.522705,0.7193272389513626
1055,2024-03-13,189.221634,512.717712,0.73755105083096
1056,2024-03-14,185.850082,511.704193,0.7499276874417324
1057,2024-03-15,188.153824,508.190521,0.7707069585774723
1058,2024-03-18,190.487213,511.210754,0.7804067645449035
1059,2024-03-19,191.604462,514.051636,0.7963874793190026
1060,2024-03-20,194.115814,518.806274,0.8110663738206763
1061,2024-03-21,196.815018,520.520752,0.8267791750063727
1062,2024-03-22,194.402542,519.533936,0.8062021526735907
1063,2024-03-25,192.622849,518.098572,0.8083767421329254
1064,2024-03-26,193.522568,517.141663,0.8101625248750621
1065,2024-03-27,197.269836,521.48761,0.8093412149844229
1066,2024-03-28,198.041046,521.387939,0.8128939696221231
1067,2024-04-01,196.696381,520.480835,0.8128528177376737
1068,2024-04-02,196.617279,517.17157,0.8126844353522233
1069,2024-04-03,196.063599,517.739685,0.8148256092096561
1070,2024-04-04,194.571854,511.420105,0.8203224765126776
1071,2024-04-05,196.361938,516.762878,0.8281674008340055
1072,2024-04-08,197.386261,517.05188,0.8302468664707097
1073,2024-04-09,196.063583,517.650024,0.8198328059233286
1074,2024-04-10,194.392853,512.466736,0.8087530111881038
1075,2024-04-11,194.353058,516.334229,0.8128516462531571
1076,2024-04-12,181.782715,509.207245,0.8130818288855173
1077,2024-04-15,181.882172,502.82785,0.7994646686190434
1078,2024-04-16,179.803696,501.910797,0.7352348375058986
1079,2024-04-17,179.087662,498.940369,0.68685342480097
1080,2024-04-18,180.251205,497.913666,0.6255924867823548
1081,2024-04-19,184.776138,493.567688,0.5488068660795611
1082,2024-04-22,188.366241,498.113037,0.46751336691191586
1083,2024-04-23,191.081192,504.023956,0.4237212375008801
1084,2024-04-24,192.016022,503.784729,0.3784903225987643
1085,2024-04-25,192.304413,501.870911,0.36213606914682733
1086,2024-04-26,192.423767,506.62558,0.3357936453450621
1087,2024-04-29,192.21492,508.419769,0.30437195907120396
1088,2024-04-30,190.683411,500.365784,0.28575862502730887
1089,2024-05-01,190.80275,498.741028,0.2503578543673209
1090,2024-05-02,190.603851,503.405945,0.22169687190352821
1091,2024-05-03,189.460175,509.645844,0.22561318635634373
1092,2024-05-06,190.941971,514.908875,0.23104973028708922
1093,2024-05-07,190.693344,515.477051,0.24166567905954964
1094,2024-05-08,194.571854,515.526855,0.24546890186997566
1095,2024-05-09,196.411667,518.497253,0.29347134702312855
1096,2024-05-10,197.674667,519.165161,0.3627883231749185
1097,2024-05-13,197.634888,519.234863,0.41183271545726813
1098,2024-05-14,200.399567,521.617188,0.4432917900206851
1099,2024-05-15,200.996262,528.076416,0.518826729676182
