,Date,XOM,SPY,IC
986,2023-12-01,101.219505,454.364044,0.09679252104284053
987,2023-12-04,100.669136,451.978882,0.17931312526890247
988,2023-12-05,98.713348,451.889832,0.25752129962534054
989,2023-12-06,97.406212,450.068817,0.2790287556047551
990,2023-12-07,96.728073,453.503021,0.2809037794173248
991,2023-12-08,97.838654,455.452698,0.2650314999625525
992,2023-12-11,97.90744,457.224243,0.30698224682727854
993,2023-12-12,96.364433,459.312439,0.2985161063326484
994,2023-12-13,97.219475,465.646454,0.29124489030610035
995,2023-12-14,99.833755,467.140869,0.2815233245986804
996,2023-12-15,99.165443,466.371704,0.2958054134832653
997,2023-12-18,99.902542,468.995087,0.35203769085436754
998,2023-12-19,101.219505,471.847015,0.4004848551115119
999,2023-12-20,99.529076,465.308472,0.4415029254795799
1000,2023-12-21,99.981178,469.72049,0.48142936854939117
1001,2023-12-22,100.158081,470.66449,0.5372884250000509
1002,2023-12-26,100.384125,472.651886,0.5752755823458549
1003,2023-12-27,99.912376,473.5065,0.6106904361921348
1004,2023-12-28,98.467644,473.685333,0.6355797629610467
1005,2023-12-29,98.261261,472.314026,0.648979633673281
1006,2024-01-02,100.600334,469.670776,0.6608608086555969
1007,2024-01-03,101.445564,465.835144,0.705436119634282
1008,2024-01-04,100.561028,464.334625,0.7603466993833631
1009,2024-01-05,100.8657,464.970642,0.8084830125461278
1010,2024-01-08,99.185089,471.608521,0.865014196320902
1011,2024-01-09,97.956581,470.893066,0.8853073947418209
1012,2024-01-10,96.993431,473.556152,0.8912884131788305
1013,2024-01-11,96.97377,473.347504,0.8878772753440466
1014,2024-01-12,98.231766,473.675385,0.8917248406033748
1015,2024-01-16,96.010628,471.936401,0.8998268012603379
1016,2024-01-17,95.312836,469.31308,0.8915920763704697
1017,2024-01-18,95.135925,473.486603,0.8754831101076367
1018,2024-01-19,95.28334,479.38916,0.8613565461373301
1019,2024-01-22,95.155579,480.40274,0.8550765100818241
1020,2024-01-23,96.226845,481.803833,0.8571252818045607
1021,2024-01-24,97.887787,482.330505,0.8606549177964764
1022,2024-01-25,100.37429,484.953857,0.8629913105821981
1023,2024-01-26,101.22934,484.337769,0.8678957293151297
1024,2024-01-29,101.357101,488.173401,0.8772914865937022
1025,2024-01-30,103.047531,487.795837,0.88660387460196
1026,2024-01-31,101.042603,479.836304,0.9023462134517449
1027,2024-02-01,100.629822,486.116516,0.9234252177711448
1028,2024-02-02,100.217041,491.234039,0.9163919586075587
1029,2024-02-05,99.804268,489.445374,0.9075447775559193
1030,2024-02-06,100.492233,490.866364,0.8772459516640867
1031,2024-02-07,100.462746,494.960388,0.864856986253746
1032,2024-02-08,102.182663,495.179016,0.8558231495674594
1033,2024-02-09,100.020485,498.040863,0.8512647172646115
1034,2024-02-12,101.396416,497.822235,0.8213742281729103
1035,2024-02-13,100.523499,490.965698,0.8102398953674178
1036,2024-02-14,100.027527,495.427429,0.7752909310403149
1037,2024-02-15,102.894249,498.845764,0.6997833422389441
1038,2024-02-16,102.894249,496.361511,0.6326973794214076
1039,2024-02-20,101.922142,493.628845,0.5432214009677954
1040,2024-02-21,104.005219,494.075958,0.43348801386130226
1041,2024-02-22,103.915955,504.301117,0.29053657060619204
1042,2024-02-23,103.003357,504.648926,0.20394880059267556
1043,2024-02-26,103.410057,502.800629,0.14687752998594922
1044,2024-02-27,103.191826,503.734711,0.07907660565704037
1045,2024-02-28,103.479492,503.06897,0.004313967015719918
1046,2024-02-29,103.677879,504.877472,-0.051387566825649704
1047,2024-03-01,104.987244,509.617371,-0.09991583027392134
1048,2024-03-04,103.519173,509.070862,-0.12557845623025804
1049,2024-03-05,104.788857,503.983154,-0.1415466479479646
1050,2024-03-06,105.909752,506.536957,-0.1977738869396271
1051,2024-03-07,106.504921,511.565033,-0.237450872883337
1052,2024-03-08,107.506783,508.494537,-0.2419562000369418
1053,2024-03-11,108.141624,508.057312,-0.2720617108875158
1054,2024-03-12,107.447266,513.522705,-0.3093082556922875
1055,2024-03-13,108.647514,512.717712,-0.29959783933977646
1056,2024-03-14,110.571884,511.704193,-0.3003963443461651
1057,2024-03-15,110.373497,508.190521,-0.3061819969350534
1058,2024-03-18,111.395203,511.210754,-0.3345207755261407
1059,2024-03-19,112.178833,514.051636,-0.31072354514170164
1060,2024-03-20,112.079636,518.806274,-0.29178902271636714
1061,2024-03-21,112.575607,520.520752,-0.2169025556294847
1062,2024-03-22,112.575607,519.533936,-0.15441917500150543
1063,2024-03-25,113.726265,518.098572,-0.1136699084217522
1064,2024-03-26,112.873192,517.141663,-0.13155031430778893
1065,2024-03-27,114.043686,521.48761,-0.16709291626564662
1066,2024-03-28,115.303452,521.387939,-0.20072269949588126
1067,2024-04-01,116.047409,520.480835,-0.2228720061295056
1068,2024-04-02,118.318962,517.17157,-0.2488179128770253
1069,2024-04-03,118.338806,517.739685,-0.2698794153790898
1070,2024-04-04,118.755417,511.420105,-0.2735812613136365
1071,2024-04-05,120.392128,516.762878,-0.29822365101149284
1072,2024-04-08,119.578735,517.05188,-0.34784150232301997
1073,2024-04-09,120.203651,517.650024,-0.4021737065717447
1074,2024-04-10,121.215431,512.466736,-0.44768067212399837
1075,2024-04-11,120.808739,516.334229,-0.48798973763802833
1076,2024-04-12,119.400185,509.207245,-0.5368944826394476
1077,2024-04-15,118.715736,502.82785,-0.5615138281406555
1078,2024-04-16,117.733719,501.910797,-0.5887181683170474
1079,2024-04-17,117.674194,498.940369,-0.620628479929837
1080,2024-04-18,117.565079,497.913666,-0.6497187161725967
1081,2024-04-19,118.914124,493.567688,-0.685822493942364
1082,2024-04-22,119.588646,498.113037,-0.7047910784450778
1083,2024-04-23,120.054863,504.023956,-0.6985977016271918
1084,2024-04-24,120.074707,503.784729,-0.6960785112988778
1085,2024-04-25,120.352448,501.870911,-0.6662931443182525
1086,2024-04-26,117.009598,506.62558,-0.6206137056629086
1087,2024-04-29,118.676064,508.419769,-0.5974951116074955
1088,2024-04-30,117.317093,500.365784,-0.5525830503377444
1089,2024-05-01,115.095146,498.741028,-0.5162217413134886
1090,2024-05-02,115.303452,503.405945,-0.5280003113217592
1091,2024-05-03,115.065392,509.645844,-0.5350526912371638
1092,2024-05-06,115.809349,514.908875,-0.5232170822514994
1093,2024-05-07,115.234016,515.477051,-0.5119638651394541
1094,2024-05-08,115.21418,515.526855,-0.5259135104056746
1095,2024-05-09,117.485733,518.497253,-0.5541490007341668
1096,2024-05-10,117.009598,519.165161,-0.5378311482340791
1097,2024-05-13,116.960007,519.234863,-0.5095960412272574
1098,2024-05-14,117.669998,521.617188,-0.4746859984958166
1099,2024-05-15,118.580002,528.076416,-0.3952358897662329
