Date,AMZN,SPY,IC
2024-04-18,179.220001,497.913666,0.4857695332235694
2024-04-19,174.630005,493.567688,0.4667331336197554
2024-04-22,177.229996,498.113037,0.3874958906291711
2024-04-23,179.539993,504.023956,0.3624034513256314
2024-04-24,176.589996,503.784729,0.3784768598418067
2024-04-25,173.669998,501.870911,0.34206101574448
2024-04-26,179.619995,506.62558,0.2729650306307634
2024-04-29,180.960007,508.419769,0.302795700266181
2024-04-30,175.0,500.365784,0.3505047150690638
2024-05-01,179.0,498.741028,0.3003447712704997
2024-05-02,184.720001,503.405945,0.2945137941050471
2024-05-03,186.210007,509.645844,0.3812376989692297
2024-05-06,188.699997,514.908875,0.4633836476917171
2024-05-07,188.759995,515.477051,0.5602623463442318
2024-05-08,188.0,515.526855,0.6406468785869568
2024-05-09,189.5,518.497253,0.7069058356672436
2024-05-10,187.479996,519.165161,0.7729199249826775
2024-05-13,186.570007,519.234863,0.8054214580606829
2024-05-14,187.070007,521.617188,0.8280472010529532
2024-05-15,185.990005,528.076416,0.8387731256848192
