Date,XOM,SPY,IC
2024-03-26,112.873192,517.141663,-0.1315503143077889
2024-03-27,114.043686,521.48761,-0.1670929162656466
2024-03-28,115.303452,521.387939,-0.2007226994958812
2024-04-01,116.047409,520.480835,-0.2228720061295056
2024-04-02,118.318962,517.17157,-0.2488179128770253
2024-04-03,118.338806,517.739685,-0.2698794153790898
2024-04-04,118.755417,511.420105,-0.2735812613136365
2024-04-05,120.392128,516.762878,-0.2982236510114928
2024-04-08,119.578735,517.05188,-0.3478415023230199
2024-04-09,120.203651,517.650024,-0.4021737065717447
2024-04-10,121.215431,512.466736,-0.4476806721239983
2024-04-11,120.808739,516.334229,-0.4879897376380283
2024-04-12,119.400185,509.207245,-0.5368944826394476
2024-04-15,118.715736,502.82785,-0.5615138281406555
2024-04-16,117.733719,501.910797,-0.5887181683170474
2024-04-17,117.674194,498.940369,-0.620628479929837
2024-04-18,117.565079,497.913666,-0.6497187161725967
2024-04-19,118.914124,493.567688,-0.685822493942364
2024-04-22,119.588646,498.113037,-0.7047910784450778
2024-04-23,120.054863,504.023956,-0.6985977016271918
2024-04-24,120.074707,503.784729,-0.6960785112988778
2024-04-25,120.352448,501.870911,-0.6662931443182525
2024-04-26,117.009598,506.62558,-0.6206137056629086
2024-04-29,118.676064,508.419769,-0.5974951116074955
2024-04-30,117.317093,500.365784,-0.5525830503377444
2024-05-01,115.095146,498.741028,-0.5162217413134886
2024-05-02,115.303452,503.405945,-0.5280003113217592
2024-05-03,115.065392,509.645844,-0.5350526912371638
2024-05-06,115.809349,514.908875,-0.5232170822514994
2024-05-07,115.234016,515.477051,-0.5119638651394541
2024-05-08,115.21418,515.526855,-0.5259135104056746
2024-05-09,117.485733,518.497253,-0.5541490007341668
2024-05-10,117.009598,519.165161,-0.5378311482340791
2024-05-13,116.960007,519.234863,-0.5095960412272574
2024-05-14,117.669998,521.617188,-0.4746859984958166
2024-05-15,118.580002,528.076416,-0.3952358897662329
