Date,GME,SPY,IC
2024-04-26,11.9,506.62558,0.5398795888540628
2024-04-29,11.29,508.419769,0.500334007431309
2024-04-30,11.09,500.365784,0.460065888301491
2024-05-01,10.91,498.741028,0.397836050509104
2024-05-02,12.76,503.405945,0.3059879306979636
2024-05-03,16.469999,509.645844,0.2135486192330956
2024-05-06,16.309999,514.908875,0.1472735331986889
2024-05-07,16.309999,515.477051,0.0814025418555059
2024-05-08,15.92,515.526855,0.0127148587561155
2024-05-09,18.01,518.497253,-0.0659382041019729
2024-05-10,17.459999,519.165161,-0.1247619730651265
2024-05-13,30.450001,519.234863,-0.188521393739816
2024-05-14,48.75,521.617188,-0.1611889422104268
2024-05-15,39.549999,528.076416,-0.0137814424639299
